Resistance per unit length (ohm/um): 0.0165
Capacitance per unit length (F/um): 1.8400e-016
Sink node capacitance (F): 2.500000e-016
Buffer output resistance (ohm): 0.01
Sinkcount: 3101
Nodecount: 10491

%thisnode  parnode  lcnode  rcnode  length(um)  xloc(um)  yloc(um)

109 6277 -1 -1 26.000000 55319.000000 51700.000000
110 6278 -1 -1 435.630000 34298.000000 66452.000000
111 6279 -1 -1 795.120000 50189.000000 53475.000000
112 3574 -1 -1 632.800000 69190.000000 70828.000000
113 6280 -1 -1 864.270000 65428.000000 59782.000000
114 6281 -1 -1 53.000000 52170.000000 49942.000000
115 6282 -1 -1 63.110000 69493.000000 55342.000000
116 6283 -1 -1 6.500000 81463.000000 62057.000000
117 6284 -1 -1 729.530000 103217.000000 72746.000000
118 6285 -1 -1 97.000000 97242.000000 81248.000000
119 6286 -1 -1 139.000000 115253.000000 82063.000000
120 4150 -1 -1 1312.100000 108033.000000 83628.000000
121 6287 -1 -1 155.000000 104664.000000 79393.000000
122 6288 -1 -1 571.610000 117753.000000 72419.000000
123 6289 -1 -1 170.160000 102863.000000 83180.000000
124 4127 -1 -1 1329.400000 101718.000000 102332.000000
125 6290 -1 -1 630.880000 121971.000000 117093.000000
126 6291 -1 -1 102.000000 136184.000000 122195.000000
127 6292 -1 -1 273.000000 125797.000000 126826.000000
128 6293 -1 -1 307.500000 105316.000000 142213.000000
129 4083 -1 -1 932.600000 120541.000000 140585.000000
130 3340 -1 -1 499.000000 125146.000000 124587.000000
131 6294 -1 -1 573.420000 111986.000000 129059.000000
132 3592 -1 -1 423.800000 90361.000000 123572.000000
133 6295 -1 -1 317.740000 99336.000000 127018.000000
134 4125 -1 -1 1272.700000 105902.000000 108710.000000
135 6296 -1 -1 330.860000 121844.000000 89359.000000
136 6297 -1 -1 7.410000 130864.000000 105433.000000
137 6298 -1 -1 2045.320000 116481.000000 94484.000000
138 6299 -1 -1 15.000000 114379.000000 84890.000000
139 6300 -1 -1 2537.080000 109893.000000 68841.000000
140 6301 -1 -1 1022.680000 125635.000000 78762.000000
141 3459 -1 -1 578.600000 139518.000000 97516.000000
142 4469 -1 -1 1948.700000 124993.000000 116425.000000
143 6302 -1 -1 314.120000 103351.000000 122728.000000
144 3566 -1 -1 513.000000 103075.000000 113683.000000
145 6303 -1 -1 389.630000 121836.000000 99259.000000
146 4209 -1 -1 1431.800000 109280.000000 115150.000000
147 3281 -1 -1 254.200000 92376.000000 96943.000000
148 6304 -1 -1 331.260000 98062.000000 98106.000000
149 6305 -1 -1 157.730000 81948.000000 116292.000000
150 6306 -1 -1 282.160000 83006.000000 128531.000000
151 3663 -1 -1 535.900000 67637.000000 130291.000000
152 6307 -1 -1 107.600000 64225.000000 139907.000000
153 6308 -1 -1 1255.000000 48889.000000 140840.000000
154 6309 -1 -1 515.570000 48209.000000 129011.000000
155 6310 -1 -1 461.280000 65837.000000 119561.000000
156 3546 -1 -1 569.200000 60325.000000 121746.000000
157 3128 -1 -1 83.900000 69790.000000 128558.000000
158 6311 -1 -1 1230.850000 61321.000000 117626.000000
159 3129 -1 -1 147.600000 46953.000000 114349.000000
160 6312 -1 -1 106.500000 32162.000000 133552.000000
161 6313 -1 -1 740.000000 48811.000000 115044.000000
162 3147 -1 -1 144.500000 50605.000000 115763.000000
163 6314 -1 -1 93.000000 34974.000000 122827.000000
164 6315 -1 -1 599.000000 30106.000000 107583.000000
165 6316 -1 -1 244.130000 48971.000000 88449.000000
166 6317 -1 -1 50.760000 55128.000000 85328.000000
167 6318 -1 -1 99.000000 42939.000000 70083.000000
168 3323 -1 -1 345.500000 59256.000000 67941.000000
169 3292 -1 -1 329.600000 39907.000000 73097.000000
170 6319 -1 -1 39.000000 25155.000000 85134.000000
171 6320 -1 -1 1342.000000 5652.000000 92117.000000
172 6321 -1 -1 57.500000 25739.000000 79427.000000
173 6322 -1 -1 54.000000 5732.000000 72792.000000
174 3116 -1 -1 89.700000 17674.000000 82803.000000
175 4045 -1 -1 936.800000 7804.000000 89941.000000
176 6323 -1 -1 61.500000 12709.000000 81699.000000
177 6324 -1 -1 172.000000 41618.000000 82899.000000
178 6325 -1 -1 532.000000 32109.000000 78719.000000
179 6326 -1 -1 595.400000 49608.000000 76935.000000
180 6327 -1 -1 217.000000 69002.000000 82071.000000
181 6328 -1 -1 482.430000 88019.000000 89451.000000
182 6329 -1 -1 221.030000 67233.000000 79286.000000
183 10277 -1 -1 540.500000 72727.000000 70870.000000
184 4277 -1 -1 1737.700000 89894.000000 79848.000000
185 6330 -1 -1 433.560000 81663.000000 96506.000000
186 6331 -1 -1 573.990000 93943.000000 82796.000000
187 6332 -1 -1 819.980000 101777.000000 67167.000000
188 6333 -1 -1 1006.010000 111458.000000 63617.000000
189 6334 -1 -1 3206.000000 99024.000000 55850.000000
190 6335 -1 -1 231.000000 91499.000000 45731.000000
191 10278 -1 -1 736.775000 79329.000000 32888.000000
192 3703 -1 -1 567.300000 91393.000000 21027.000000
193 6337 -1 -1 15.000000 93013.000000 36420.000000
194 4098 -1 -1 912.300000 99229.000000 46859.000000
195 6338 -1 -1 829.090000 98430.000000 27760.000000
196 3619 -1 -1 398.900000 119652.000000 42183.000000
197 6339 -1 -1 11.500000 132736.000000 42877.000000
198 6340 -1 -1 1893.880000 115802.000000 31659.000000
199 6341 -1 -1 71.430000 132584.000000 29642.000000
200 6342 -1 -1 365.120000 113803.000000 41657.000000
201 6343 -1 -1 824.030000 131624.000000 20257.000000
202 3810 -1 -1 806.900000 124099.000000 33347.000000
203 3168 -1 -1 217.300000 109172.000000 25412.000000
204 3965 -1 -1 642.200000 96987.000000 45032.000000
205 6344 -1 -1 9.350000 118345.000000 42428.000000
206 4088 -1 -1 971.700000 124821.000000 39270.000000
207 6345 -1 -1 1696.820000 123594.000000 27550.000000
208 6346 -1 -1 634.160000 121840.000000 21897.000000
209 6347 -1 -1 1220.590000 137206.000000 11320.000000
210 6348 -1 -1 1103.000000 132196.000000 14600.000000
211 6349 -1 -1 845.840000 129104.000000 10699.000000
212 3967 -1 -1 904.700000 134289.000000 27977.000000
213 6350 -1 -1 1836.000000 116085.000000 41368.000000
214 6351 -1 -1 460.450000 109845.000000 21329.000000
215 3921 -1 -1 790.500000 103204.000000 979.000000
216 6352 -1 -1 199.010000 98539.000000 28789.000000
217 6353 -1 -1 764.000000 88721.000000 14157.000000
218 4608 -1 -1 1036.100000 96238.000000 26587.000000
219 6354 -1 -1 18.250000 87907.000000 25420.000000
220 3641 -1 -1 433.500000 83462.000000 5509.000000
221 10279 -1 -1 501.000000 73328.000000 24548.000000
222 3403 -1 -1 262.600000 57543.000000 15289.000000
223 6355 -1 -1 285.000000 69992.000000 16869.000000
224 3655 -1 -1 591.000000 80828.000000 32166.000000
225 3685 -1 -1 447.600000 88203.000000 14921.000000
226 6356 -1 -1 280.480000 67686.000000 21039.000000
227 6357 -1 -1 56.970000 81420.000000 32814.000000
228 6358 -1 -1 16.520000 95712.000000 30151.000000
229 3446 -1 -1 364.600000 83032.000000 40726.000000
230 6359 -1 -1 190.500000 97984.000000 25489.000000
231 3114 -1 -1 96.100000 111836.000000 21717.000000
232 6360 -1 -1 1499.000000 91893.000000 23848.000000
233 4283 -1 -1 1682.600000 110151.000000 16791.000000
234 4293 -1 -1 2305.100000 114865.000000 3605.000000
235 10280 -1 -1 148.775000 107456.000000 32300.000000
236 6361 -1 -1 589.390000 88919.000000 44410.000000
237 3971 -1 -1 1250.600000 88509.000000 48597.000000
238 3759 -1 -1 738.900000 69574.000000 45410.000000
239 4163 -1 -1 1459.900000 59130.000000 51182.000000
240 6362 -1 -1 383.390000 77775.000000 50230.000000
241 6363 -1 -1 285.280000 83493.000000 41472.000000
242 6364 -1 -1 1768.700000 101228.000000 34525.000000
243 6365 -1 -1 117.100000 99787.000000 24107.000000
244 3194 -1 -1 214.400000 96312.000000 39766.000000
245 6366 -1 -1 1774.320000 79920.000000 26695.000000
246 6367 -1 -1 240.190000 98439.000000 16820.000000
247 6368 -1 -1 193.740000 86113.000000 32596.000000
248 6369 -1 -1 1026.610000 76285.000000 46558.000000
249 6370 -1 -1 150.350000 88032.000000 28804.000000
250 6371 -1 -1 296.070000 66748.000000 7960.000000
251 6372 -1 -1 831.000000 62302.000000 27658.000000
252 6373 -1 -1 389.400000 49076.000000 29893.000000
253 6374 -1 -1 874.030000 51018.000000 9271.000000
254 6375 -1 -1 142.740000 39173.000000 18833.000000
255 3658 -1 -1 685.100000 60773.000000 24139.000000
256 6376 -1 -1 512.000000 61504.000000 23627.000000
257 3264 -1 -1 312.400000 75454.000000 32422.000000
258 6377 -1 -1 1588.800000 85093.000000 52983.000000
259 6378 -1 -1 35.810000 65399.000000 63666.000000
260 6379 -1 -1 435.250000 44020.000000 74841.000000
261 6380 -1 -1 783.750000 41771.000000 60202.000000
262 6381 -1 -1 277.000000 27969.000000 53984.000000
263 10281 -1 -1 295.500000 17338.000000 71115.000000
264 6383 -1 -1 169.240000 25520.000000 55150.000000
265 3131 -1 -1 136.000000 37753.000000 39003.000000
266 4156 -1 -1 1206.400000 23415.000000 45013.000000
267 6384 -1 -1 79.000000 37823.000000 43313.000000
268 6385 -1 -1 31.790000 26964.000000 29661.000000
269 6386 -1 -1 117.410000 26808.000000 18065.000000
270 4176 -1 -1 1241.600000 41098.000000 10238.000000
271 3150 -1 -1 166.200000 26870.000000 29463.000000
272 6387 -1 -1 152.320000 12228.000000 45344.000000
273 4142 -1 -1 1014.100000 30781.000000 29324.000000
274 3435 -1 -1 383.300000 20680.000000 38420.000000
275 3783 -1 -1 616.800000 11721.000000 38116.000000
276 3380 -1 -1 337.400000 36288.000000 45139.000000
277 6388 -1 -1 145.030000 53056.000000 44904.000000
278 6389 -1 -1 165.000000 59239.000000 55420.000000
279 6390 -1 -1 414.970000 53946.000000 44344.000000
280 6391 -1 -1 0.800000 69815.000000 25893.000000
281 6392 -1 -1 205.570000 52849.000000 14877.000000
282 6393 -1 -1 128.000000 53524.000000 17449.000000
283 6394 -1 -1 1462.850000 43737.000000 4866.000000
284 4190 -1 -1 1622.200000 62679.000000 16363.000000
285 6395 -1 -1 354.520000 72342.000000 27898.000000
286 4024 -1 -1 1274.300000 78103.000000 27195.000000
287 4596 -1 -1 2175.300000 64284.000000 21555.000000
288 6396 -1 -1 579.000000 50941.000000 562.000000
289 3460 -1 -1 465.600000 45985.000000 16672.000000
290 6397 -1 -1 312.180000 59415.000000 10850.000000
291 6398 -1 -1 39.440000 58068.000000 15591.000000
292 6399 -1 -1 289.950000 71883.000000 37693.000000
293 6400 -1 -1 851.860000 51645.000000 22879.000000
294 4005 -1 -1 936.400000 46427.000000 5267.000000
295 6401 -1 -1 59.770000 43687.000000 34773.000000
296 10282 -1 -1 188.775000 64899.000000 32340.000000
297 6403 -1 -1 300.000000 51848.000000 37745.000000
298 4953 -1 -1 1868.600000 69646.000000 51456.000000
299 6404 -1 -1 442.100000 63625.000000 38851.000000
300 6405 -1 -1 1352.000000 44315.000000 18024.000000
301 6406 -1 -1 103.620000 58318.000000 20722.000000
302 3987 -1 -1 892.100000 72656.000000 12880.000000
303 6407 -1 -1 122.940000 61492.000000 14401.000000
304 3358 -1 -1 382.500000 73339.000000 30703.000000
305 4322 -1 -1 2245.100000 81256.000000 15834.000000
306 6408 -1 -1 962.730000 70024.000000 6005.000000
307 6409 -1 -1 74.060000 60713.000000 14598.000000
308 6410 -1 -1 1991.680000 69374.000000 10675.000000
309 4012 -1 -1 984.900000 52891.000000 26187.000000
310 10283 -1 -1 1053.000000 71774.000000 33371.000000
311 6411 -1 -1 48.500000 93479.000000 32897.000000
312 6412 -1 -1 306.750000 90282.000000 25095.000000
313 6413 -1 -1 153.000000 100485.000000 27744.000000
314 6414 -1 -1 193.140000 87250.000000 20614.000000
315 6415 -1 -1 319.000000 98032.000000 660.000000
316 6416 -1 -1 514.640000 81029.000000 11044.000000
317 3772 -1 -1 671.900000 99121.000000 23318.000000
318 6417 -1 -1 493.800000 92447.000000 12284.000000
319 6418 -1 -1 851.440000 96723.000000 15620.000000
320 6419 -1 -1 78.000000 77356.000000 12764.000000
321 3667 -1 -1 527.400000 78534.000000 12686.000000
322 3801 -1 -1 777.800000 77747.000000 30978.000000
323 6420 -1 -1 166.650000 88084.000000 29121.000000
324 6421 -1 -1 663.970000 80609.000000 35677.000000
325 10284 -1 -1 746.225000 86522.000000 31405.000000
326 6422 -1 -1 275.850000 68930.000000 31837.000000
327 6423 -1 -1 165.680000 77502.000000 28635.000000
328 6424 -1 -1 424.000000 83505.000000 40302.000000
329 3953 -1 -1 956.100000 97786.000000 34739.000000
330 4594 -1 -1 940.800000 103387.000000 31553.000000
331 6425 -1 -1 514.140000 85823.000000 50965.000000
332 4211 -1 -1 1134.700000 66397.000000 48164.000000
333 6426 -1 -1 378.060000 58963.000000 34097.000000
334 6427 -1 -1 601.230000 44429.000000 34112.000000
335 3817 -1 -1 721.100000 37334.000000 18507.000000
336 6428 -1 -1 830.420000 38348.000000 9957.000000
337 6429 -1 -1 53.000000 58694.000000 39830.000000
338 6430 -1 -1 191.000000 78499.000000 42692.000000
339 6431 -1 -1 238.900000 64767.000000 38170.000000
340 6432 -1 -1 72.020000 76939.000000 17721.000000
341 4388 -1 -1 1390.000000 84417.000000 5141.000000
342 6433 -1 -1 654.000000 100093.000000 7461.000000
343 6434 -1 -1 37.880000 111877.000000 21583.000000
344 6435 -1 -1 466.750000 96099.000000 28864.000000
345 3951 -1 -1 1158.800000 81203.000000 7724.000000
346 6436 -1 -1 121.000000 84632.000000 22732.000000
347 3248 -1 -1 272.300000 85040.000000 22611.000000
348 6437 -1 -1 298.550000 100958.000000 20543.000000
349 3337 -1 -1 393.500000 122456.000000 27293.000000
350 4027 -1 -1 1157.800000 122097.000000 23689.000000
351 6438 -1 -1 95.950000 118428.000000 6006.000000
352 6439 -1 -1 700.690000 109389.000000 40618.000000
353 4135 -1 -1 1337.300000 113918.000000 49958.000000
354 6440 -1 -1 25.000000 95935.000000 65207.000000
355 3716 -1 -1 606.100000 77239.000000 44358.000000
356 6441 -1 -1 157.000000 63757.000000 48321.000000
357 6442 -1 -1 149.000000 65608.000000 31247.000000
358 6443 -1 -1 3.060000 79696.000000 51276.000000
359 3169 -1 -1 164.500000 87146.000000 71023.000000
360 6444 -1 -1 128.590000 105146.000000 68979.000000
361 6445 -1 -1 307.680000 91133.000000 84762.000000
362 6446 -1 -1 88.220000 93900.000000 70211.000000
363 3549 -1 -1 559.500000 77460.000000 81554.000000
364 6447 -1 -1 466.660000 63746.000000 96638.000000
365 6448 -1 -1 43.520000 81939.000000 114760.000000
366 6449 -1 -1 112.000000 88774.000000 98177.000000
367 6450 -1 -1 466.150000 107350.000000 104852.000000
368 6451 -1 -1 32.490000 115759.000000 103953.000000
369 6452 -1 -1 392.860000 133684.000000 88947.000000
370 3671 -1 -1 535.500000 137440.000000 70217.000000
371 3751 -1 -1 582.200000 116759.000000 59134.000000
372 6453 -1 -1 498.060000 112217.000000 72211.000000
373 4021 -1 -1 857.100000 120998.000000 90547.000000
374 10285 -1 -1 2538.500000 130808.000000 73949.000000
375 6454 -1 -1 164.970000 130904.000000 53817.000000
376 6455 -1 -1 569.000000 127079.000000 61848.000000
377 4373 -1 -1 2901.000000 144538.000000 66722.000000
378 3948 -1 -1 766.900000 135563.000000 58433.000000
379 6456 -1 -1 990.470000 117689.000000 46346.000000
380 4666 -1 -1 1218.800000 123753.000000 67119.000000
381 6457 -1 -1 1443.000000 128197.000000 46614.000000
382 4457 -1 -1 3164.500000 123553.000000 43077.000000
383 6458 -1 -1 52.670000 120781.000000 26742.000000
384 6459 -1 -1 1132.780000 107620.000000 41499.000000
385 6460 -1 -1 127.000000 121132.000000 39294.000000
386 6461 -1 -1 382.890000 114378.000000 58416.000000
387 6462 -1 -1 982.940000 135859.000000 76801.000000
388 4556 -1 -1 1220.000000 123320.000000 76749.000000
389 3288 -1 -1 298.800000 105003.000000 82028.000000
390 4087 -1 -1 996.500000 83757.000000 71836.000000
391 6463 -1 -1 94.000000 62334.000000 87642.000000
392 6464 -1 -1 1406.000000 51256.000000 79507.000000
393 3631 -1 -1 500.900000 42027.000000 90130.000000
394 6465 -1 -1 1.000000 31494.000000 109239.000000
395 6466 -1 -1 10.000000 24575.000000 120207.000000
396 6467 -1 -1 736.220000 22597.000000 103090.000000
397 6468 -1 -1 1230.650000 11935.000000 85674.000000
398 4130 -1 -1 1349.900000 29174.000000 80984.000000
399 6469 -1 -1 831.440000 24410.000000 79705.000000
400 6470 -1 -1 216.080000 16993.000000 78955.000000
401 6471 -1 -1 93.110000 11035.000000 78560.000000
402 6472 -1 -1 303.200000 8653.000000 88701.000000
403 6473 -1 -1 56.000000 24460.000000 68321.000000
404 6474 -1 -1 258.340000 4561.000000 59013.000000
405 6475 -1 -1 356.470000 16086.000000 64334.000000
406 6476 -1 -1 112.000000 6264.000000 46269.000000
407 6477 -1 -1 10.980000 37655.000000 39150.000000
408 6478 -1 -1 642.000000 38247.000000 17865.000000
409 6479 -1 -1 230.000000 45290.000000 16902.000000
410 6480 -1 -1 528.310000 42364.000000 31039.000000
411 6481 -1 -1 501.500000 40895.000000 51502.000000
412 6482 -1 -1 84.000000 35161.000000 37605.000000
413 6483 -1 -1 103.310000 38679.000000 47780.000000
414 6484 -1 -1 694.000000 40459.000000 59810.000000
415 6485 -1 -1 1402.890000 38134.000000 44795.000000
416 6486 -1 -1 909.650000 21065.000000 35945.000000
417 6487 -1 -1 826.240000 37927.000000 21277.000000
418 3755 -1 -1 527.300000 47803.000000 28789.000000
419 6488 -1 -1 1389.010000 68429.000000 21634.000000
420 4017 -1 -1 1034.300000 76720.000000 33037.000000
421 6489 -1 -1 593.000000 93698.000000 21556.000000
422 6490 -1 -1 190.500000 97178.000000 25870.000000
423 6491 -1 -1 206.400000 75679.000000 12207.000000
424 6492 -1 -1 260.000000 73844.000000 30963.000000
425 6493 -1 -1 400.000000 60431.000000 16763.000000
426 6494 -1 -1 942.720000 62629.000000 11876.000000
427 6495 -1 -1 382.490000 83867.000000 6325.000000
428 4626 -1 -1 1341.000000 95125.000000 37482.000000
429 6496 -1 -1 2548.820000 96558.000000 52387.000000
430 4276 -1 -1 1510.900000 105342.000000 54013.000000
431 6497 -1 -1 2242.830000 109449.000000 50909.000000
432 6498 -1 -1 299.450000 107888.000000 29791.000000
433 6499 -1 -1 952.850000 108322.000000 8953.000000
434 6500 -1 -1 610.550000 99306.000000 20231.000000
435 4165 -1 -1 1297.100000 114847.000000 28468.000000
436 6501 -1 -1 1448.660000 117903.000000 16224.000000
437 6502 -1 -1 379.570000 121266.000000 8655.000000
438 6503 -1 -1 147.000000 131814.000000 41171.000000
439 6504 -1 -1 147.000000 130389.000000 40877.000000
440 6505 -1 -1 188.000000 135995.000000 27789.000000
441 3481 -1 -1 484.200000 135406.000000 40180.000000
442 6506 -1 -1 2030.030000 140518.000000 29597.000000
443 6507 -1 -1 213.770000 135141.000000 40878.000000
444 3910 -1 -1 766.000000 131488.000000 21847.000000
445 4566 -1 -1 1757.700000 118254.000000 39548.000000
446 6508 -1 -1 447.570000 100010.000000 38818.000000
447 3519 -1 -1 462.900000 86888.000000 19958.000000
448 6509 -1 -1 80.850000 85316.000000 34395.000000
449 3512 -1 -1 501.200000 89813.000000 29279.000000
450 6510 -1 -1 1566.800000 93741.000000 13357.000000
451 6511 -1 -1 745.660000 76967.000000 34817.000000
452 3876 -1 -1 894.900000 58121.000000 41811.000000
453 6512 -1 -1 120.120000 37528.000000 32484.000000
454 3787 -1 -1 962.500000 15797.000000 47551.000000
455 6513 -1 -1 336.010000 19472.000000 30062.000000
456 6514 -1 -1 63.000000 24252.000000 16056.000000
457 6515 -1 -1 427.590000 40843.000000 15955.000000
458 6516 -1 -1 829.620000 36784.000000 35845.000000
459 3730 -1 -1 608.200000 53911.000000 33240.000000
460 6517 -1 -1 297.230000 70141.000000 13062.000000
461 3866 -1 -1 842.200000 50391.000000 6189.000000
462 4122 -1 -1 1239.800000 29035.000000 9080.000000
463 6518 -1 -1 407.000000 17103.000000 10251.000000
464 6519 -1 -1 2436.000000 8953.000000 10303.000000
465 6520 -1 -1 1327.420000 10502.000000 29466.000000
466 4236 -1 -1 1404.200000 8252.000000 18486.000000
467 6521 -1 -1 130.710000 27044.000000 5347.000000
468 6522 -1 -1 282.740000 10148.000000 22789.000000
469 6523 -1 -1 634.080000 17681.000000 19558.000000
470 5051 -1 -1 3994.100000 3493.000000 12739.000000
471 6524 -1 -1 191.530000 38476.000000 14740.000000
472 3233 -1 -1 229.500000 38396.000000 15161.000000
473 6525 -1 -1 482.430000 50434.000000 24856.000000
474 6526 -1 -1 614.570000 43328.000000 37086.000000
475 6527 -1 -1 186.000000 54171.000000 16776.000000
476 6528 -1 -1 754.330000 43407.000000 9249.000000
477 6529 -1 -1 282.290000 62156.000000 35863.000000
478 4031 -1 -1 862.600000 83063.000000 55100.000000
479 6530 -1 -1 1090.720000 98984.000000 48862.000000
480 6531 -1 -1 500.910000 85488.000000 46061.000000
481 6532 -1 -1 52.750000 87422.000000 38250.000000
482 4099 -1 -1 1036.800000 67507.000000 51798.000000
483 6533 -1 -1 372.000000 78538.000000 55754.000000
484 6534 -1 -1 422.000000 87365.000000 74154.000000
485 6535 -1 -1 56.790000 104456.000000 81786.000000
486 6536 -1 -1 100.000000 116186.000000 100263.000000
